intent,hindi
ask_next_due_date,हमें अगला पेमेंट कब करना होगा
ask_next_due_date,अगली तिथि क्या है पेमेंट करने की?
ask_next_due_date,नेक्स्ट देय डेट क्या है पेमेंट का?
ask_next_due_date,नेक्स्ट मंथ किस तर्रीख तक पे करना है?
ask_next_due_date,लोन राशि के भुगतान की अगली तारीख क्या होगी?
ask_next_due_date,अगले दो महीनों में इसके लिए नियत तारीख क्या है?
ask_next_due_date,अगले महीने भी पैसे देने हैं? किस दिन तक?
ask_next_due_date,अगले सप्ताह के लिए मेरी भुगतान तिथि क्या है?
ask_next_due_date,किस दिन पे करना अगले महीने?
ask_next_due_date,कब पे करूँ ये वाली किश्त अगले महीने?
ask_next_due_date,मैंने पे नहीं किया है इस बार अगली बार कब कर सकता हूँ?
ask_next_due_date,पे डेट बता दो नेक्स्ट मंथ की
ask_next_due_date,कितना पे करना है अगली बार और कब?
ask_next_due_date,मुझे अगले हफ्ते किस दिन तक पेमेंट करना होगा ?
ask_next_due_date,मेरी अगली डेट क्या है पे करने की?
ask_next_due_date,क्या मुझे अगले महीने भी भुगतान करना होगा? दिनांक क्या है?
ask_next_due_date,इस लोन के भुगतान की अगली तारीख क्या है?
ask_next_due_date,अगली नियत तारीख क्या है?
ask_next_due_date,भुगतान की अगली तारीख कब है?
ask_next_due_date,मुझे अगला भुगतान कब करना है?
ask_next_due_date,अगली भुगतान तारीख ?
ask_next_due_date,अगला भुगतान कब है?
ask_next_due_date,अगली ईएमआई तारीख क्या होगी?
ask_next_due_date,ईएमआई पे के लिए अगली तारीख क्या है?
ask_next_due_date,अगले महीने के लिए ईएमआई भुगतान की तारीख क्या है?
ask_next_due_date,इस महीने का भुगतान पूरा हो गया है। यह अगले महीने के लिए कब होगा?
ask_next_due_date,क्या आप अगले महीने के लिए नियत तारीख बता सकते हैं?
ask_next_due_date,ईएमआई मेरे ऋण की देय तिथि क्या  है?
ask_next_due_date,क्या आप मेरे ईएमआई के लिए नियत तारीख जानते हैं?
